id,price
188646,12162.406255720023
188647,22319.53383533769
188648,27796.967713904465
188649,39104.79426458524
188650,104742.84079843614
188651,57030.25336023402
188652,62632.569431846794
188653,70856.70838036343
188654,9487.000190921426
188655,22459.4086930491
188656,26993.48189883763
188657,33154.58137665409
188658,8542.22330733122
188659,59606.64225653974
188660,9776.83813142315
188661,95288.37550897012
188662,8668.25341925629
188663,14351.302922635263
188664,82367.73240952761
188665,116856.17687656706
188666,26535.749576928305
188667,9544.567928216007
188668,17121.796878640744
188669,24879.382002979528
188670,63813.41691427103
188671,21548.664750769905
188672,30155.820863665853
188673,57372.27768751509
188674,15900.465036870235
188675,31262.13494833518
188676,48497.96376468577
188677,11133.4395794002
188678,36691.353903458024
188679,38974.08904721115
188680,66552.77435181833
188681,11796.399671456587
188682,13140.644228482945
188683,10988.291479828113
188684,68941.32326590882
188685,50814.0431826709
188686,91936.92393998317
188687,20493.0964968734
188688,34642.76480238335
188689,13102.242401986041
188690,40445.6574967165
188691,51390.00099177157
188692,29825.690806517592
188693,13154.060493014367
188694,12625.07840469054
188695,22130.966219195925
188696,75507.65070565905
188697,25289.37970553324
188698,17431.302321855354
188699,59033.21819590831
188700,124424.94956660122
188701,27951.837810822384
188702,10988.326113477502
188703,76058.2894211711
188704,52027.00090275919
188705,24808.653647129366
188706,92851.98265500698
188707,11955.572015150692
188708,18885.589359039044
188709,12999.896449385356
188710,21395.110521629067
188711,29194.262950632125
188712,49603.42102512971
188713,29274.32936299288
188714,22909.85328616987
188715,39443.66495499221
188716,63207.72853051605
188717,11212.300322896297
188718,17869.21435780813
188719,30440.20130995936
188720,16982.866357095954
188721,76549.11976491408
188722,61220.40306889385
188723,22961.360134679915
188724,28524.55985520875
188725,9430.409289102168
188726,41184.819601661075
188727,10766.801874527615
188728,61517.15330262698
188729,20955.18209149771
188730,60841.29254861208
188731,87233.83346566277
188732,40652.731674655544
188733,20075.987489902698
188734,13338.75261999339
188735,7981.36897459134
188736,9746.733155697075
188737,91466.71559433901
188738,67543.95143402726
188739,50271.9201891587
188740,76568.14826446156
188741,43378.54555198897
188742,25951.461633520787
188743,37047.14877759741
188744,77516.59879065084
188745,56437.619309803755
188746,42596.070844943635
188747,32717.453837215744
188748,19514.754531426555
188749,64625.04935413846
188750,7529.79850393168
188751,53530.12162149745
188752,107489.96069757701
188753,11833.12295743513
188754,58208.96579175921
188755,72070.82918672546
188756,35231.790719071825
188757,22994.384684053744
188758,10307.522454835394
188759,17457.1380135682
188760,10316.684764163852
188761,37606.13412851423
188762,49394.457112045566
188763,32035.254650680385
188764,13570.921848689637
188765,56954.85266248192
188766,33672.74130908773
188767,12978.403167765033
188768,29947.039472323042
188769,93539.58163720791
188770,41472.22799806068
188771,12835.999962074453
188772,7163.67879929426
188773,45966.37854732629
188774,50426.1844473699
188775,55788.07603607941
188776,10535.855714697893
188777,21500.321295829337
188778,23929.89099835241
188779,74343.28474740336
188780,61144.72229373101
188781,85992.40454982754
188782,16779.042910982287
188783,21749.512859754574
188784,47496.21928759723
188785,32472.04074803659
188786,37606.47793456996
188787,8739.184988286597
188788,20401.513205742594
188789,53758.000781428236
188790,11654.946646950613
188791,5619.59760481927
188792,73820.22934829321
188793,18373.339812510727
188794,16337.738857751423
188795,41957.73309266193
188796,21741.827908597414
188797,75542.51243201771
188798,21593.293965945366
188799,16106.45687250522
188800,51973.27730994605
188801,45729.38096978032
188802,34143.42126406946
188803,84609.15773997
188804,12777.463397678297
188805,13380.354948079968
188806,81283.84171643479
188807,43633.311984578235
188808,60757.93406937998
188809,29343.53322634114
188810,24482.697515028096
188811,67499.68242336914
188812,24020.187196365267
188813,12902.655264307812
188814,36761.92721466724
188815,19937.725989413437
188816,40327.06795144339
188817,35573.302125349495
188818,39450.047639499135
188819,45257.67770478776
188820,45715.080025594696
188821,35484.62415681446
188822,20710.60829318541
188823,45627.85392341209
188824,10677.432468509229
188825,25976.90228528236
188826,6716.866599172401
188827,38025.919558565554
188828,26614.916689322617
188829,27563.68070344958
188830,60249.17283491729
188831,73619.11914711991
188832,9137.41921406831
188833,26889.178505819888
188834,29438.00601917882
188835,23404.212512306447
188836,43076.04082590938
188837,46184.03956990536
188838,18465.16769746673
188839,12860.334118428444
188840,24843.597167752116
188841,78040.03020129794
188842,15278.21140331051
188843,74063.27841229524
188844,42238.07239674443
188845,19327.85771583196
188846,36512.480059047404
188847,60836.93641746781
188848,18227.021858750846
188849,29471.12944822241
188850,71242.52313972489
188851,127320.11920398021
188852,76744.03467818318
188853,16003.941968972214
188854,20505.437695500543
188855,68954.58784596667
188856,126313.51849862184
188857,88409.64818146054
188858,59080.69644256189
188859,46984.128427103286
188860,6227.418029353786
188861,36151.183820886064
188862,109832.57025531179
188863,19892.163903610133
188864,28079.936528789647
188865,33794.77349350724
188866,47912.40180232849
188867,11602.1660402702
188868,226036.61683942442
188869,20553.682970225975
188870,10295.2450853864
188871,13371.230286639628
188872,38951.46630199627
188873,52718.400770666965
188874,38864.4086028897
188875,15505.727956110362
188876,27167.373757982194
188877,58602.16356369308
188878,72212.38588571528
188879,64408.48266895451
188880,44800.89662616652
188881,9757.98588454658
188882,47903.564534367026
188883,37758.31364486671
188884,101160.59265324404
188885,34825.64967437254
188886,49412.252740869866
188887,130091.13986777807
188888,91600.4073096984
188889,46044.001403965405
188890,19138.991967141512
188891,29854.74908134521
188892,82559.4435657024
188893,117648.55839145056
188894,10994.486788900613
188895,23637.002849821343
188896,34843.847561333125
188897,19621.085562660457
188898,8837.206101788557
188899,166355.4826790586
188900,5179.332391208199
188901,10789.932766485255
188902,83592.38474785892
188903,65780.27891916932
188904,34826.879605135
188905,31326.91875871889
188906,57948.264767411456
188907,72885.64035294842
188908,22375.50574046717
188909,37860.42468580944
188910,20607.55257318099
188911,50647.250153277404
188912,28550.612139863362
188913,86502.78499579837
188914,60379.416731693214
188915,54467.86742858396
188916,9780.41710867103
188917,60842.144020489795
188918,11947.956868970328
188919,34420.161845811395
188920,19185.981092144924
188921,48261.58713581529
188922,42937.25909121601
188923,65306.89179443351
188924,48577.53869250421
188925,59511.49445579137
188926,54722.19587441892
188927,7610.8550318119815
188928,56105.998133117
188929,19473.730313384527
188930,15568.098506832484
188931,47924.57781249504
188932,29672.256902134694
188933,76581.51335952539
188934,53261.98161855429
188935,37830.34081740426
188936,35849.98009054718
188937,37913.08922514069
188938,22107.191790425633
188939,62673.46670817414
188940,10278.646012736615
188941,82117.6286750369
188942,75872.67496275494
188943,63987.28228039267
188944,40098.40284364912
188945,22034.520834270723
188946,34502.23626194906
188947,39485.53726169259
188948,65346.886486298805
188949,129909.65122511366
188950,23998.35702678008
188951,34643.7266492998
188952,8082.666683738142
188953,7342.339738874965
188954,22251.403799516233
188955,60201.98806653968
188956,22454.608702066173
188957,37127.60402710284
188958,24818.12694368177
188959,11745.34478195744
188960,50689.95648384836
188961,78717.42893887623
188962,11522.023599695673
188963,63816.36636908606
188964,45251.639266567654
188965,5691.146232321765
188966,55105.53104188392
188967,57468.602664066595
188968,26504.79815579881
188969,35229.65155155411
188970,40407.018549257984
188971,31519.431058442082
188972,159647.7470910757
188973,91058.75381876933
188974,36838.12297603691
188975,29750.792341308865
188976,12772.60855175957
188977,32110.181734977104
188978,12115.130060698246
188979,63406.49824426494
188980,19122.200184365734
188981,15349.924039372358
188982,35467.442602628915
188983,73266.44418965936
188984,34275.51825031236
188985,14113.655210152145
188986,23263.650627403156
188987,53692.219655526285
188988,20247.3105628197
188989,54362.603741969506
188990,46785.421887465665
188991,52419.67876464777
188992,28220.54252944149
188993,35815.416051609995
188994,35093.307373499905
188995,35663.487997939825
188996,18216.540568074583
188997,86330.09343860594
188998,51856.99350779893
188999,13323.54755348907
189000,10610.138149582122
189001,24068.24545165432
189002,46255.47151385772
189003,32982.20401244273
189004,65963.2890896782
189005,49060.33699791184
189006,56484.318677091025
189007,33332.25313795726
189008,34925.40874425824
189009,13803.151015799822
189010,45743.61029160653
189011,40868.273656334284
189012,49058.70667980462
189013,66197.43673405395
189014,32195.367963207485
189015,21769.898668441292
189016,58159.18060339092
189017,12750.677040751598
189018,20403.76063840181
189019,11638.375734593446
189020,16580.222982046052
189021,45953.64656395237
189022,46306.65340495178
189023,68141.38592070427
189024,32120.878426496747
189025,67178.87410924328
189026,16545.632472570866
189027,10031.62031319566
189028,49061.139419825166
189029,21534.930455757683
189030,24511.731493551262
189031,32595.968856263586
189032,48853.06236712349
189033,11913.188373449477
189034,97252.15745739682
189035,74437.75572967315
189036,87847.72202310333
189037,18455.03582672545
189038,53920.486132271806
189039,55519.20281656916
189040,12765.96942148387
189041,16530.470959181886
189042,25284.874251973022
189043,60286.79667663356
189044,32862.8962633278
189045,54930.15396046132
189046,10816.743948295854
189047,13939.404189158246
189048,12091.519728180272
189049,66977.44364355852
189050,41215.68067126023
189051,12496.594075025834
189052,38644.351036956614
189053,28840.74348997113
189054,50541.83795378652
189055,40215.311657534854
189056,15317.691484584331
189057,19371.78839417071
189058,12764.864486896426
189059,77035.14302410986
189060,9741.835444546596
189061,22862.637607748635
189062,27248.415191650027
189063,27200.293808708848
189064,11354.923872871484
189065,33157.173314832246
189066,20716.411511888622
189067,58507.98181077108
189068,20571.52097499014
189069,35318.488050838096
189070,57868.25650030114
189071,43571.007449581186
189072,89790.57208125628
189073,48797.836139628045
189074,25580.10279663798
189075,34919.34276943443
189076,23732.740153845538
189077,45381.057078551836
189078,57279.809129318215
189079,37935.626958729066
189080,88193.45355438202
189081,38322.927181429586
189082,22678.73451530011
189083,22869.159307270354
189084,33435.16917133767
189085,77532.24545159981
189086,8216.883783747706
189087,69268.32645691576
189088,57727.03908544729
189089,71237.00393585858
189090,17190.592605066962
189091,66725.01463580715
189092,7777.508787216611
189093,74134.84616861177
189094,84736.50684526667
189095,27191.78476480847
189096,33290.08572541905
189097,72901.39619217241
189098,21315.38116685437
189099,11436.758773567766
189100,12644.164418340615
189101,46786.32004515379
189102,114729.81980896286
189103,55173.004312929275
189104,8684.809126240192
189105,49713.453830441016
189106,52467.23718222991
189107,33053.601535011796
189108,36949.66469599947
189109,67662.05790623545
189110,8063.482972049918
189111,12358.73977298739
189112,25692.81584943922
189113,104772.31766317168
189114,16233.270316320732
189115,17079.520799730588
189116,18722.782794878454
189117,20431.929583954185
189118,35231.74040746504
189119,33818.01174839424
189120,73793.74196358194
189121,53756.93483823083
189122,9824.83789096216
189123,18280.8465417994
189124,36860.94608526618
189125,69204.68598205384
189126,12234.18453539361
189127,33000.05400307432
189128,20741.695233700422
189129,16829.739090775533
189130,107842.61072276642
189131,52783.29402756984
189132,20129.91378362736
189133,82330.40487389448
189134,32800.36359925921
189135,55803.7640871415
189136,89090.02914182785
189137,23674.278981995332
189138,9060.059874724971
189139,7475.710771852335
189140,9773.931136259089
189141,11591.229743619479
189142,13246.041201565255
189143,10103.092535831538
189144,15846.022722847203
189145,80449.98902453258
189146,32543.269799880803
189147,28514.84485267228
189148,38095.02685534392
189149,38418.078275236134
189150,45140.679125011615
189151,25352.857590494452
189152,47259.516775691205
189153,42899.18295668184
189154,16024.318140026027
189155,10289.097036277406
189156,76351.67937155916
189157,8002.315840860712
189158,9173.985447429717
189159,32963.65158850194
189160,44653.81015105361
189161,9206.817926083788
189162,11068.39031555514
189163,40011.63012308191
189164,12861.473202317584
189165,21167.772267308686
189166,127254.40049312623
189167,20071.12610842823
189168,20362.72989084769
189169,34783.949082117986
189170,76538.75785864555
189171,7055.683070344311
189172,52428.87693238202
189173,13461.869566284739
189174,43244.13057449446
189175,7400.033223886443
189176,49354.37309549136
189177,80467.18583996716
189178,69398.5151465997
189179,9811.286844142118
189180,73797.46652408292
189181,15777.007899554277
189182,24225.64931767483
189183,42640.39177223272
189184,66587.89165663718
189185,11870.43169098914
189186,197588.87424327698
189187,120185.28535958932
189188,53963.42028915961
189189,9336.70688713305
189190,44373.92654881428
189191,13203.37226864442
189192,59594.99984265261
189193,48999.63927387655
189194,50289.6718714805
189195,13484.169737339136
189196,7724.573598452865
189197,15819.115197231902
189198,24840.30179648155
189199,8926.163206760544
189200,26184.350842991127
189201,37540.7375822018
189202,17561.34417716064
189203,30568.50532614073
189204,21974.023968719062
189205,35480.31786156944
189206,41231.74204925425
189207,95439.7514352553
189208,22740.44701677956
189209,37593.413876042345
189210,73276.76406886821
189211,7911.047356647405
189212,11860.511802237404
189213,51450.191820600914
189214,116851.68656091615
189215,45430.07720820995
189216,60100.90490676274
189217,48736.74279857763
189218,68725.08748814423
189219,13500.60910967384
189220,49176.034307326154
189221,35852.41688677868
189222,43200.26407790008
189223,43612.07020916288
189224,18174.374218234516
189225,31270.120983707857
189226,51404.18336542187
189227,52148.535990902405
189228,17182.55244080495
189229,66466.31198349666
189230,25888.458202512542
189231,60348.96787170439
189232,46687.15532513824
189233,35477.734959434994
189234,52350.893450629184
189235,61537.190319971676
189236,64194.30782121844
189237,43382.89857069971
189238,44253.27739332992
189239,17577.298706305908
189240,36183.767711050285
189241,13432.159372608872
189242,19195.767568677315
189243,52077.586875202265
189244,33909.55662069961
189245,38296.10989606195
189246,12487.046242086919
189247,37748.47884867628
189248,53266.85134200261
189249,24256.964780940463
189250,18516.730792128677
189251,47343.333872739684
189252,21695.909507037613
189253,84681.29818113214
189254,24070.87013439686
189255,29473.412133043432
189256,38412.03286609172
189257,36992.45835111489
189258,9130.515696053528
189259,28992.309734429422
189260,23365.440543628443
189261,67236.01592039697
189262,29218.640583476503
189263,60535.99255267778
189264,57152.9609631409
189265,63178.0753802601
189266,55592.177955139305
189267,69554.69745270807
189268,76699.86176356094
189269,70906.12398536007
189270,45046.64407336215
189271,87108.64377572315
189272,48621.74184128329
189273,65963.04124349788
189274,104174.17880883168
189275,81566.44503173656
189276,46798.917316022285
189277,59366.83727969359
189278,47784.46782913176
189279,83733.58181156746
189280,59639.89838513337
189281,26014.70383167591
189282,56762.652050034405
189283,104999.11106938864
189284,41484.38972886236
189285,38602.54905499884
189286,62178.803326045716
189287,52884.69557601346
189288,68244.24304870458
189289,13291.744971310225
189290,42746.45194174917
189291,54032.364781779645
189292,11796.989768277146
189293,37404.44939469103
189294,30906.584588809845
189295,13576.93502492198
189296,12951.913220516091
189297,38810.86113849932
189298,58762.084398378385
189299,41450.759054139206
189300,183028.4665831981
189301,9445.431003511798
189302,51493.21045208121
189303,17939.131733402577
189304,66860.79983553317
189305,40849.23778341279
189306,30022.11412982161
189307,82361.4722034384
189308,49754.02547812206
189309,40222.13848181209
189310,41931.89764071821
189311,57048.80427496164
189312,38620.68344787884
189313,81553.56676717804
189314,41995.4485211619
189315,51582.093319883
189316,87514.32191263312
189317,50324.02157870248
189318,14165.239391875384
189319,22288.168031824232
189320,49070.432574540944
189321,91209.9484696283
189322,16127.381493531184
189323,8318.940115603818
189324,70069.6259416149
189325,25399.642751952313
189326,11413.845496191634
189327,14838.606516406102
189328,82239.84911793887
189329,27349.89323448524
189330,65126.20026782128
189331,52913.510933600184
189332,61571.9555217143
189333,18518.438204773258
189334,13533.653581118091
189335,25326.958703249893
189336,4124.289190218655
189337,10471.561566903949
189338,46119.841191750325
189339,52277.544369132986
189340,24669.66969692449
189341,92391.36482560175
189342,36491.5022412876
189343,79581.80343745333
189344,35691.18339761574
189345,19441.89526602341
189346,11463.266547724847
189347,62656.485759956624
189348,93783.04223020184
189349,46794.52191006131
189350,39503.52807541618
189351,65068.56068416375
189352,66090.24609742028
189353,7824.929435722587
189354,73576.09785173254
189355,31575.834454415974
189356,24399.169907308133
189357,38383.054896761314
189358,102005.33281260476
189359,30818.460575971927
189360,136514.15159102547
189361,10381.7933066394
189362,19362.781682870987
189363,65093.07686252353
189364,22806.554111416834
189365,73192.8774399298
189366,9735.468413201488
189367,27199.54037592963
189368,68185.01356969037
189369,47916.6863221141
189370,16695.57764014106
189371,54205.59235618252
189372,46363.78947346562
189373,98309.26382232047
189374,31428.002275294195
189375,40728.404081140216
189376,8066.382352287043
189377,20562.20632770568
189378,43079.40362425748
189379,64225.30208187447
189380,19884.891526612526
189381,39942.218615597536
189382,53808.73733639049
189383,48191.31068927781
189384,21307.948969561265
189385,65280.33324452753
189386,31534.99206068386
189387,8426.252326677079
189388,44709.24979821568
189389,87202.69605813498
189390,64688.1051426765
189391,40394.594285850944
189392,8494.196145285867
189393,21193.209199959467
189394,9608.677423872587
189395,11197.710439438833
189396,22817.76601350001
189397,89597.91584357855
189398,17008.119382468594
189399,22240.035487969475
189400,39624.892160023075
189401,38989.74589108115
189402,65916.71375149363
189403,30664.830540705232
189404,42296.93332590796
189405,109756.96922258183
189406,28025.836171363208
189407,44493.8709185191
189408,82917.71338026984
189409,33662.83566709803
189410,83577.05256421927
189411,54771.599193096576
189412,42430.39743073239
189413,60039.14089658975
189414,153679.10932053142
189415,42872.975788763106
189416,27645.407554187943
189417,13054.80960017194
189418,49642.86836314649
189419,22542.3847189803
189420,32072.34739943695
189421,91471.23241911626
189422,75467.3000094314
189423,53982.83690991027
189424,83628.74385365723
189425,42964.141083959
189426,9947.453803490622
189427,48798.1979827411
189428,16259.560054762693
189429,8714.595747279705
189430,18346.344548331046
189431,34063.687404753146
189432,21569.89993089863
189433,84583.38384277733
189434,45546.007197620595
189435,15497.578916145474
189436,20717.846735814615
189437,18385.50460436516
189438,22743.840633786553
189439,18697.703867232143
189440,34253.04769617683
189441,92976.25233894722
189442,64155.40623079926
189443,94317.73558170215
189444,16101.748357549808
189445,67840.6932001146
189446,106549.3062153962
189447,15809.781599134456
189448,142751.5888212146
189449,7352.868879710011
189450,41050.67705767209
189451,37718.8966799315
189452,18368.43649991191
189453,35576.88681619957
189454,64602.59664589878
189455,31259.568200640577
189456,100335.72452800364
189457,11122.251084147088
189458,98799.27877996275
189459,21019.63020816704
189460,32141.53788433172
189461,65972.96042797793
189462,59385.48715069487
189463,25545.813834752313
189464,28629.77613625665
189465,65175.78825071196
189466,13311.316893546034
189467,36151.359184127
189468,19655.789783109612
189469,14634.551082088632
189470,81049.17523140344
189471,66855.45071929232
189472,34151.867889557456
189473,8580.046591169
189474,42615.76776567002
189475,29242.889005737376
189476,44296.80419996366
189477,38339.72640743849
189478,61427.16353210013
189479,43858.092626234655
189480,16415.669724265113
189481,64932.519057577556
189482,20143.896053185363
189483,99612.07692056517
189484,34524.81003482933
189485,10212.792559183967
189486,52642.135389398856
189487,11513.861032308516
189488,18223.00687511861
189489,153114.94142155044
189490,51853.8816036437
189491,64488.140225721654
189492,40630.34881786371
189493,20858.742438827918
189494,83017.88614973529
189495,9053.008069672118
189496,49780.347785652615
189497,65028.368217072275
189498,22355.802461603213
189499,73853.53252761794
189500,23290.169250098497
189501,10609.733793661959
189502,16684.501955675376
189503,28545.924529353655
189504,22399.656540022817
189505,59975.320004601956
189506,54274.98506959758
189507,42452.089056560195
189508,57176.8211774935
189509,61858.940964331065
189510,22564.754541539107
189511,19227.025688326165
189512,51217.800693095545
189513,61464.93775005563
189514,11626.723540082558
189515,39986.49427246546
189516,13008.183664839415
189517,9034.22345980786
189518,40799.928289645824
189519,14273.056566686917
189520,47476.91360927978
189521,53378.47436694611
189522,43768.891684254435
189523,47959.8991778202
189524,21714.186624835984
189525,88360.5570546932
189526,11640.045439764413
189527,58718.971221507294
189528,37964.383613595586
189529,51988.921383914974
189530,48260.64543781392
189531,10632.987319477232
189532,15080.141283088658
189533,75332.79527319924
189534,105065.20567604832
189535,81190.66009127973
189536,63070.68212548199
189537,56872.05068656814
189538,29717.696415756407
189539,34238.51808793703
189540,26490.469218863498
189541,14904.223182490483
189542,56963.92365745672
189543,36255.8706816888
189544,54946.70223958319
189545,7372.446203424764
189546,39062.28142054257
189547,66912.57276852985
189548,63896.452853389026
189549,36444.89380439123
189550,44407.19704345555
189551,17930.75312612488
189552,96294.11190984769
189553,90014.74094371527
189554,38225.32897264672
189555,70660.40547819703
189556,25280.676272413344
189557,23206.48299047569
189558,126077.54905468559
189559,173931.30576204954
189560,112089.33298174023
189561,33608.15965572164
189562,40525.56412234328
189563,36838.29188775114
189564,12122.211514875362
189565,55921.8433759921
189566,59117.172664434285
189567,76333.99300443727
189568,7238.018632023259
189569,51109.15463670401
189570,11027.627893202678
189571,25563.58480816237
189572,18764.574788154547
189573,63324.804542745376
189574,21203.353169149854
189575,72555.10177097695
189576,83346.05931423558
189577,57834.44117143132
189578,56872.502749748375
189579,76810.75590900147
189580,48661.941361775374
189581,17195.346788647956
189582,207623.00082896953
189583,51832.78769503276
189584,75968.33028835416
189585,112182.76094914318
189586,54282.8679024022
189587,8518.995557031
189588,58506.909009667535
189589,48698.72462855124
189590,68097.96794185595
189591,41330.590524300234
189592,51798.278183548166
189593,71754.5044086935
189594,43059.25281274999
189595,23198.719822098134
189596,57339.463257773335
189597,28860.909592980177
189598,8910.199755985297
189599,84511.71115333319
189600,51664.54184372547
189601,89288.90323942098
189602,57810.45423757334
189603,86219.34105228337
189604,27678.738611989218
189605,72427.94468288748
189606,65799.11843964372
189607,56843.15897903759
189608,32503.893997310446
189609,95394.89660215101
189610,71970.39515823932
189611,74903.53411942045
189612,54815.71086234991
189613,25947.385449460926
189614,10962.378044867597
189615,56484.03477158006
189616,71508.17293984815
189617,75468.77569811777
189618,10389.581268422235
189619,62326.087408776926
189620,16700.329015486386
189621,23103.35983879676
189622,47401.46402247452
189623,22457.51670660154
189624,38536.34075201682
189625,41926.222723292085
189626,51599.704967114114
189627,32814.104758820045
189628,91982.96834349805
189629,27525.424180688336
189630,10389.055175818543
189631,32634.365381370662
189632,41140.50704677018
189633,55903.400324363385
189634,37856.48184578216
189635,39767.747140698135
189636,11074.547707617165
189637,18328.529364106587
189638,12938.660395528694
189639,52161.207888152225
189640,115479.92379747474
189641,18285.067110910564
189642,60518.000905951725
189643,16272.921525494192
189644,14464.480358138482
189645,66906.8584822397
189646,33063.37163944511
189647,69219.05239987306
189648,23308.270535496686
189649,36916.66253144615
189650,58263.652517851966
189651,91475.9591130498
189652,14580.205524436362
189653,59736.332463114246
189654,41595.10767780418
189655,80904.60771913025
189656,39615.07760909055
189657,18899.42294489637
189658,38940.80336998564
189659,60942.41028898966
189660,12258.797125545876
189661,54710.97755237262
189662,21292.149664332264
189663,56352.143721460525
189664,59262.37032069926
189665,43494.85149315787
189666,23003.211062991726
189667,32354.03523600883
189668,40540.34968617744
189669,24805.624470636874
189670,35709.96814173627
189671,27438.461776739125
189672,75477.29493137867
189673,45731.780474307
189674,16849.942930811278
189675,25512.57345717241
189676,15797.099969704705
189677,68264.97023170533
189678,34109.66636110214
189679,44954.474058838256
189680,89778.1792501383
189681,31037.88775885133
189682,23235.92628812769
189683,25503.871484310606
189684,21644.703888893997
189685,72995.60568923835
189686,8569.958379028387
189687,8166.803309735057
189688,7079.278824747873
189689,23590.744618630877
189690,45395.66265083237
189691,30269.61345736458
189692,9998.175019665234
189693,55408.623128722975
189694,23187.859797374564
189695,73043.77372921088
189696,75862.24933481307
189697,19782.64920291897
189698,14592.862596559627
189699,8272.69162814318
189700,13359.587693756888
189701,20374.27577494789
189702,85267.19717541881
189703,5480.115758558885
189704,83952.49130383418
189705,60709.419720522026
189706,32814.612649360155
189707,38962.43957708498
189708,28323.419635560887
189709,12126.093711801175
189710,9567.187908833932
189711,17232.822714264083
189712,16147.606362938255
189713,14942.656444501241
189714,27123.868386870705
189715,7502.565763017321
189716,59180.96690979568
189717,40088.58362577185
189718,10227.50567586982
189719,9449.128522060073
189720,58384.26121049753
189721,12351.785859908001
189722,22125.935583710532
189723,26320.925981424934
189724,9422.308158357628
189725,29848.47631888347
189726,66142.15059707743
189727,15154.960478872079
189728,64739.9167182181
189729,22073.45403455238
189730,66453.8709212561
189731,34824.90018851469
189732,68798.81769384557
189733,60930.25231623813
189734,18954.432325744532
189735,36080.42024588448
189736,11084.20504139446
189737,17928.1429593776
189738,79167.52763824967
189739,83162.13805562172
189740,44340.32672387231
189741,85454.13953299452
189742,50255.45198918462
189743,16072.895227344801
189744,61010.082199422475
189745,30400.434436381096
189746,42765.373587587805
189747,35688.192501139914
189748,52905.18074226532
189749,23823.65640686083
189750,9773.993112266036
189751,61335.34860648658
189752,22665.81577460464
189753,48729.76897486667
189754,63730.75459240747
189755,80482.2923990577
189756,8883.55542365548
189757,79363.5074309496
189758,9046.037585843762
189759,111070.0345000332
189760,59948.35826644675
189761,16405.46655063565
189762,73407.0169255894
189763,26046.184787562426
189764,60297.58585013319
189765,33475.824478889816
189766,79169.93318983476
189767,9191.189624332968
189768,10882.748828157513
189769,7946.125473728898
189770,60323.578070620555
189771,9418.145485650992
189772,12852.116738435545
189773,56920.00095676297
189774,38722.02007539557
189775,24460.906745215
189776,127016.86286761813
189777,12569.556145767336
189778,15282.762910453828
189779,43812.454203401685
189780,7336.762346257568
189781,10419.504715438828
189782,57294.470598174485
189783,103378.88160105486
189784,71891.17255854154
189785,56898.746358153425
189786,81905.38667186859
189787,105457.46109521613
189788,51886.252775375404
189789,15099.94226088557
189790,23644.423241716413
189791,26252.463310284675
189792,7891.728999200977
189793,49152.58953953348
189794,73494.42079961763
189795,79675.21967384603
189796,77010.90785903094
189797,34325.75541148308
189798,25269.84374927038
189799,42991.80572774667
189800,37787.97479024109
189801,60529.986083604475
189802,44882.293481856264
189803,13907.22295081615
189804,8652.349853862594
